pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,st_teff,st_rad
"K2-55 b",4.43000000,44.00000000,2.84927100000,900.00,4300.00,0.715000
"TOI-2328 b",9.97599282,50.85254512,17.10197000000,842.00,5525.00,0.900000
"Kepler-44 b",12.22000000,317.82000000,3.24672930000,1544.00,5800.00,1.350000
"KELT-3 b",15.13212395,467.20775829,2.70339040000,,6306.00,1.470000
"WASP-4 b",14.90797000,386.48128000,1.33823251000,1664.00,5436.00,0.920000
"NGTS-9 b",11.99363000,921.70700000,4.43527000000,1448.00,6330.00,1.380000
"TOI-6041 b",4.55000000,28.90000000,26.04945000000,605.60,5445.00,0.879000
"WASP-15 b",16.00645200,172.26386000,3.75209748000,,6300.00,1.477000
"Kepler-19 b",2.30100000,7.39828110,9.28696882500,,,
"LTT 9779 b",4.72000000,29.32000000,0.79206410000,1978.00,5480.00,0.949000
"55 Cnc e",2.17300000,8.37000000,0.73654600000,,5250.00,0.963515
"Kepler-102 d",1.15400000,3.00000000,10.31176700000,686.00,4909.00,0.724000
"TOI-2368 b",10.83908434,206.58846455,5.17500730000,1000.00,5360.00,0.846000
"HD 191939 b",3.41000000,10.00000000,8.88032560000,880.00,5348.00,0.940000
"HAT-P-25 b",13.33900000,180.20200000,3.65283600000,1202.00,5500.00,0.959000
"KELT-19 A b",21.40919000,1293.56810000,4.61170930000,1935.00,7500.00,1.830000
"KOI-94 c",3.86400000,6.20425926,10.42367777000,,,
"HR 858 b",2.00400000,3.55000000,3.58528700000,1552.00,6354.00,1.258000
"Kepler-447 b",18.49000000,435.41000000,7.79430132000,,5493.00,1.050000
"GJ 9827 d",2.07000000,5.20000000,6.20146700000,680.00,4269.00,0.613000
"WASP-48 b",18.71903000,327.68273000,2.14363400000,,6000.00,1.750000
"WASP-197 b",14.44837612,403.32424848,5.16722800000,1665.00,6050.00,2.112000
"WASP-156 b",5.71659000,40.68224000,3.83616900000,970.00,4910.00,0.760000
"HD 149026 b",8.29466000,120.77540000,2.87589000000,,6179.00,1.410000
"WASP-49 b",13.42838200,126.81417000,2.78173620000,1400.00,5600.00,1.038000
"TrES-4 b",20.60214200,157.00802000,3.55392771000,1795.00,6295.00,1.810000
"GJ 9827 d",2.04000000,2.35000000,6.20142000000,646.00,4219.00,0.622000
"HD 89345 b",7.26343200,38.45743000,11.81430000000,1068.00,5622.00,1.733000
"WASP-23 b",10.78300000,280.95000000,2.94442560000,,5150.00,0.765000
"WASP-187 b",18.38276000,254.26400000,5.14787800000,,6150.00,2.830000
"K2-32 d",3.48400000,6.70000000,31.71701000000,550.00,5271.00,0.860000
"L 98-59 c",1.38500000,2.22000000,3.69067770000,553.00,3415.00,0.303000
"GJ 806 b",1.33100000,1.90000000,0.92632370000,940.00,3600.00,0.414400
"TOI-3894 b",15.15454191,279.68899816,4.33454010000,1504.00,6000.00,1.502000
"Kepler-107 c",1.59700000,9.39000000,4.90145200000,1379.00,5854.00,1.447000
"WASP-151 b",12.66617000,98.52730000,4.53347100000,1290.00,5871.00,1.140000
"WASP-45 b",11.11932800,318.46566000,3.12609600000,1170.00,5100.00,0.917000
"WASP-120 b",16.51085700,1541.47550000,3.61127060000,1880.00,6450.00,1.870000
"HD 191939 c",3.18237760,6.10000000,28.57988900000,554.51,5385.00,0.934000
"HD 189733 b",14.12000000,365.49000000,2.21900000000,,5050.00,0.760000
"NGTS-4 b",3.18000000,20.60000000,1.33735080000,1650.00,5143.00,0.840000
"HD 260655 c",1.53300000,3.09000000,5.70588000000,557.00,3803.00,0.439000
"HD 23472 c",2.14900000,17.18000000,29.62500000000,,,0.730000
"WASP-4 b",14.80708900,376.94638000,1.33823146600,,5400.00,0.893000
"TOI-905 b",13.12573900,211.99261000,3.73949400000,1192.00,5570.00,0.918000
"WASP-11 b",12.44199000,251.08570000,3.72247000000,,4800.00,0.890000
"HAT-P-41 b",18.88700000,254.25300000,2.69404700000,1941.00,6390.00,1.683000
"HAT-P-43 b",14.35900000,210.39500000,3.33268700000,1361.00,5645.00,1.103000
"TOI-1437 b",2.43471042,10.40000000,18.84078000000,794.23,5986.00,1.258900
"Kepler-45 b",10.76064000,153.82972000,2.45523390000,,3820.00,0.550000
"K2-3 d",1.52000000,2.80000000,44.55645600000,282.00,3896.00,0.561000
"WASP-62 b",15.02006000,184.34140000,4.41194000000,1475.30,6230.00,1.290000
"Qatar-2 b",12.49803500,783.76878000,1.33711677000,1285.00,,0.703300
"CoRoT-10 b",10.87273000,867.67590000,13.24060000000,,5075.00,0.790000
"TOI-1420 b",11.89000000,25.10000000,6.95610630000,957.00,5510.00,0.923000
"TOI-1272 b",4.14000000,24.60000000,3.31599000000,961.00,4985.00,0.788000
"GJ 9827 b",1.62000000,3.42000000,1.20898020000,1172.00,4269.00,0.613000
"WASP-58 b",15.36000000,282.86000000,5.01718000000,1270.00,5800.00,1.170000
"TOI-1296 b",14.11645916,95.30000000,3.94437360000,1414.84,5567.00,1.703100
"HAT-P-30 b",16.46602100,232.96939000,2.81060840000,,,1.330000
"Kepler-1656 b",5.02000000,48.60000000,31.57865900000,651.00,5731.00,1.100000
"HAT-P-18 b",11.15295500,63.56600000,5.50802300000,,4803.00,0.749000
"TOI-421 c",5.09000000,16.42000000,16.06819000000,673.60,5325.00,0.871000
"TOI-238 b",1.40200000,3.40000000,1.27309910000,1311.00,5059.00,0.733000
"WASP-31 b",17.37395000,152.55840000,3.40000000000,1580.00,6217.00,1.268670
"HAT-P-5 b",14.05608600,324.18660000,2.78847360000,,5960.00,1.165000
"WASP-62 b",15.58051000,180.52744000,4.41195300000,,6230.00,1.280000
"Gaia-1 b",13.77583728,533.95172376,3.05252400000,,5470.00,0.952000
"HATS-56 b",18.92079200,191.33366000,4.32479900000,1902.00,6536.00,2.201000
"TrES-3 b",14.51565500,610.23360000,1.30619000000,,5720.00,0.802000
"TOI-836 b",1.70400000,4.53000000,3.81673000000,871.00,4552.00,0.665000
"HD 86226 c",2.16000000,7.25000000,3.98442000000,1311.00,5863.00,1.053000
"WASP-155 b",13.45077684,276.82854250,3.11041300000,1468.00,5660.00,1.240000
"TOI-561 c",2.92706747,6.90000000,10.77884900000,738.68,5342.00,0.856600
"Kepler-425 b",10.96200000,79.45000000,3.79701816000,1070.00,5170.00,0.860000
"Kepler-8 b",15.90557100,177.98480000,3.52249905000,,6210.00,1.486000
"WASP-4 b",15.12091496,381.39408840,1.33823099400,1653.00,,0.912000
"TOI-776 b",1.85000000,4.00000000,8.24661000000,514.00,3709.00,0.538000
"K2-237 b",18.40517800,392.83788000,2.18055770000,1838.00,6099.00,1.380000
"WASP-8 b",11.20000000,699.20000000,8.20000000000,950.00,5600.00,
"WASP-177 b",17.71022000,161.45764000,3.07172200000,1142.00,5017.00,0.885000
"TOI-677 b",13.11453000,392.83788000,11.23660000000,1252.00,6295.00,1.280000
"Kepler-8 b",15.47962900,187.51970000,3.52250470000,1662.00,6213.00,1.495000
"HAT-P-46 b",14.39200000,156.68400000,4.46312900000,1458.00,6120.00,1.396000
"WASP-55 b",14.72860064,186.24744650,4.46563100000,1342.00,6096.00,1.090000
"TOI-6330 b",10.89000000,3179.00000000,6.85002460000,495.00,3539.00,0.490000
"Kepler-10 c",2.35500000,11.29000000,45.29430100000,579.00,5708.00,1.065000
"TOI-561 d",2.82000000,13.20000000,25.71240000000,598.00,5372.00,0.843000
"TOI-1759 b",3.06000000,6.80000000,18.84997500000,433.00,3972.00,0.628000
"HATS-72 b",8.09738160,39.85588200,7.32794740000,739.30,4656.10,0.721400
"HD 17156 b",12.32990000,1115.58330000,21.21663000000,,6040.00,1.550000
"HAT-P-5 b",13.56289000,311.47340000,2.78849000000,,5960.00,1.120000
"GJ 357 b",1.21700000,1.84000000,3.93072000000,525.00,3505.00,0.337000
"KELT-11 b",15.13215000,54.34893000,4.73610000000,,5375.00,2.690000
"TOI-1736 b",3.18175535,12.30000000,7.07307600000,1099.79,5636.00,1.428600
"KOI-94 d",11.27000000,106.00000000,22.34298900000,806.00,6182.00,1.520000
"HAT-P-32 b",20.05300000,273.32200000,2.15000800000,1786.00,6207.00,1.219000
"WASP-2 b",12.00483900,293.99275000,2.15222163000,,5200.00,0.840000
"KELT-10 b",15.79345381,216.12331676,4.16624490000,,,1.209000
"K2-32 c",3.48000000,8.10000000,20.65614000000,,5315.00,0.870000
"HATS-77 b",13.05846252,436.69623122,3.08762620000,828.30,4071.00,0.642800
"WASP-4 b",14.90797000,375.03940000,1.33823000000,,5500.00,0.900000
"WASP-54 b",18.52847700,192.60498000,3.69364110000,,6100.00,1.828000
"K2-30 b",11.64615100,184.02357000,4.09850300000,1092.00,5425.00,0.844000
"HAT-P-16 b",14.44840100,1341.56043000,2.77597120000,,6158.00,1.237000
"TOI-4582 b",10.53644186,168.44905571,31.03400000000,,5190.00,2.500000
"TOI-1338 b",6.85000000,33.00000000,95.17400000000,,6050.00,1.331000
"XO-6 b",23.20263000,1398.45200000,3.76500070000,1577.00,6720.00,1.930000
"K2-100 b",3.88000000,21.80000000,1.67390350000,1841.00,5945.00,1.240000
"WASP-161 b",12.81188700,791.39670000,5.40604250000,1557.00,6400.00,1.712000
"HATS-53 b",15.02006000,189.10885000,3.85377680000,1312.00,5644.00,1.101000
"Wendelstein-2 b",12.99347280,232.33373000,1.75222390000,2470.00,4591.00,0.660000
"KELT-8 b",20.84874000,275.55861000,3.24406000000,1675.00,5754.00,1.670000
"TOI-4633 c",3.20000000,123.00000000,271.94450000000,,5800.00,1.050000
"HAT-P-1 b",13.73100000,166.53600000,4.46529340000,,,1.115000
"WASP-24 b",14.57170000,336.89980000,2.34122170000,,6080.00,1.331000
"Kepler-40 b",13.11000000,699.20000000,6.87349000000,1620.00,6510.00,2.130000
"HD 332231 b",9.07303305,74.10000000,18.71202400000,798.30,6128.00,1.266000
"WASP-39 b",14.23500000,88.98900000,4.05525900000,,5400.00,0.895000
"TOI-512 b",1.54000000,3.57000000,7.18886000000,1009.00,5277.00,0.890000
"WASP-48 b",15.65000000,288.00000000,2.14363544000,1956.00,6000.00,1.519000
"WASP-3 b",15.91678000,772.32690000,1.84683000000,,6400.00,1.440000
"KELT-4 A b",19.04409100,286.68266000,2.98959320000,1823.00,6206.00,1.603000
"HAT-P-54 b",10.58129600,241.55080000,3.79984700000,818.00,4390.00,0.617000
"MASCARA-4 b",17.14977000,985.27300000,2.82406000000,2100.00,7800.00,1.920000
"HD 209458 b",15.23300000,217.70400000,3.52474600000,1449.00,6065.00,1.155000
"TOI-2088 b",3.68311790,37.00000000,124.72997000000,300.33,5081.00,0.848100
"Kepler-5 b",13.56289000,648.37320000,3.54846900000,1692.00,6297.00,1.544000
"WASP-44 b",10.98482000,275.55861000,2.42381200000,1304.00,5410.00,
"TOI-1444 b",1.41792246,3.58000000,0.47027430000,2130.02,5460.00,0.910500
"K2-115 b",11.80305668,321.00669107,20.27299140000,696.00,5870.00,0.855000
"TOI-908 b",3.18600000,16.13700000,3.18379200000,1317.00,5626.00,1.028000
"WASP-25 b",13.67498000,182.43442000,3.76483270000,,5750.00,0.920000
"Kepler-40 b",16.14096000,657.90810000,6.87316970000,,6510.00,2.480000
"HATS-22 b",10.68217700,870.85420000,4.72281240000,858.00,4803.00,0.689000
"HAT-P-13 b",16.66778300,287.95398000,2.91623820000,1740.00,5653.00,
"TrES-1 b",12.31869100,241.86863000,3.03007280000,1147.00,5226.00,0.818000
"TOI-1130 c",16.81347105,308.29355479,8.35038000000,,4250.00,0.687000
"HAT-P-39 b",17.60933900,180.84527000,3.54387000000,,6430.00,1.625000
"TOI-4487 A b",14.60530185,397.28550875,3.95407090000,1639.00,6206.00,1.634000
"XO-2 N b",11.42197100,189.10885000,2.61585922000,,5332.00,0.998000
"HAT-P-2 b",12.30000000,2828.60000000,5.60000000000,1700.00,6300.00,
"TOI-1249 b",3.27103010,11.90000000,13.07915100000,726.89,5497.00,0.978500
"WASP-11 b",11.09691000,169.08556000,3.72247930000,,4900.00,0.772000
"XO-2 N b",11.16400000,179.56600000,2.61586400000,,,0.976000
"TOI-2803 A b",18.11371281,309.88269682,1.96229325000,1893.00,6280.00,1.245000
"TOI-1199 b",10.51402390,75.96098927,3.67146300000,1486.00,5710.00,1.450000
"Kepler-8 b",15.87194400,187.51970000,3.52249910000,1680.00,6213.00,1.486000
"TRAPPIST-1 g",1.12700000,1.34000000,12.35294000000,198.60,2559.00,0.117000
"K2-34 b",11.99363000,352.79130000,2.99561000000,,6132.00,1.220000
"GJ 9827 d",2.02200000,4.04000000,6.20146980000,,4340.00,0.602000
"TOI-125 b",2.72600000,9.50000000,4.65382000000,1037.00,5320.00,0.848000
"TOI-431 d",3.29000000,9.90000000,12.46103000000,633.00,4850.00,0.731000
"Kepler-65 b",1.52100000,2.45456926,2.15490903900,,,
"Kepler-37 c",0.75500000,1.30000000,21.30184800000,615.00,5357.00,0.789000
"TrES-2 b",13.69739800,380.76034000,2.47062100000,,5850.00,1.003000
"Qatar-4 b",12.72221500,1938.76300000,1.80535640000,1385.00,5215.00,0.849000
"TOI-1244 b",2.37611439,6.60000000,6.40030000000,714.86,4722.00,0.723100
"HAT-P-54 b",10.58129600,578.45060000,3.79984700000,,4390.00,0.617000
"K2-18 b",2.61000000,8.63000000,32.94004500000,254.90,3457.00,0.444500
"TOI-2169 A b",12.50922246,329.58805806,8.21482820000,1364.00,6270.00,1.820000
"WASP-42 b",11.91516700,159.23283000,4.98168720000,,5200.00,0.850000
"HATS-25 b",14.12334000,194.82979000,4.29864320000,1277.00,5715.00,1.107000
"K2-77 b",2.30000000,603.87700000,8.19979600000,,4970.00,0.760000
"K2-265 b",1.71000000,6.54000000,2.36917200000,,5477.00,0.977000
"HD 118203 b",12.73340208,688.41632956,6.13498500000,1494.00,5683.00,2.102000
"HD 6061 b",2.45000000,10.80000000,5.25446700000,1194.00,5920.00,1.030000
"TOI-1181 b",17.02644168,374.71969185,2.10318900000,,6054.00,1.961000
"TOI-6651 b",5.09000000,61.00000000,5.05697300000,1493.00,5940.00,1.721000
"Kepler-75 b",11.55000000,3146.40000000,8.88492400000,850.00,5330.00,0.880000
"Kepler-102 d",1.34000000,4.54125234,10.31173752000,,,
"TOI-1246 e",3.78000000,14.80000000,37.92160000000,462.00,5151.00,0.860000
"KELT-16 b",15.86073500,874.03250000,0.96899510000,2453.00,6236.00,1.360000
"HD 17156 b",12.26262489,1036.12060682,21.21642940000,888.00,6046.00,1.517000
"HAT-P-45 b",15.98403400,273.33380000,3.12899200000,,6330.00,1.319000
"TOI-4794 b",14.35870428,308.29355479,3.56581160000,1673.00,6390.00,1.451000
"TOI-2095 c",1.33000000,7.40000000,28.17232000000,297.00,3759.00,0.440000
"WASP-47 e",1.82900000,22.00000000,0.78959700000,,5576.00,1.150000
"WASP-167 b",17.71022000,2542.64000000,2.02195960000,2329.00,7000.00,1.790000
"TOI-157 b",14.41477400,375.03940000,2.08454350000,1588.00,5404.00,1.167000
"TOI-1064 b",2.58700000,13.50000000,6.44386800000,784.00,4734.00,0.726000
"WASP-47 b",12.63000000,363.10000000,4.15912890000,,5552.00,1.137000
"TOI-1173 b",9.01941098,28.30000000,7.06456000000,868.95,5415.00,0.936100
"CoRoT-1 b",15.91678000,340.07810000,1.50897655200,1834.00,5950.00,
"K2-138 c",2.29900000,6.31000000,3.56004000000,,5356.30,0.863000
"TOI-270 d",2.00000000,4.20000000,11.38194000000,383.00,3506.00,0.380000
"HATS-47 b",12.52045300,117.27927000,3.92280380000,852.90,4512.00,0.656400
"TOI-3540 A b",23.53885947,375.03752026,3.11999900000,1498.00,5810.00,1.228000
"TOI-2842 b",12.84549188,117.59651059,3.55140580000,1471.00,5910.00,1.265000
"HAT-P-8 b",14.80706350,405.23121893,3.07634580000,1713.00,,1.475000
"Kepler-18 b",2.00000000,6.90000000,3.50472500000,,5345.00,1.108000
"HD 189733 b",12.90155900,365.50450000,2.21857578000,1191.00,5050.00,0.752000
"TOI-5340 b",15.07607904,270.15414595,4.93943920000,1566.00,5990.00,1.842000
"WASP-90 b",18.27067000,200.23290000,3.91624300000,1840.00,6430.00,1.980000
"TrES-1 b",12.66617000,266.97720000,3.03007000000,,5230.00,0.850000
"WASP-106 b",12.16200000,611.79700000,9.28971500000,1140.00,6055.00,1.393000
"HD 17156 b",12.27400000,1014.15300000,21.21639790000,,,1.508000
"Kepler-43 b",13.66377100,1026.59090000,3.02409490000,1620.00,6041.00,1.420000
"K2-97 b",14.68379000,349.61300000,8.40610000000,,4790.00,4.200000
"HD 136352 d",2.56200000,8.82000000,107.24500000000,431.00,5664.00,1.058000
"HATS-39 b",17.59813000,200.23290000,4.57763480000,1645.00,6572.00,1.621000
"TOI-1136 e",2.54567020,24.00000000,18.80693000000,669.11,5805.00,0.957300
"WASP-168 b",16.81350000,133.48860000,4.15365800000,1340.00,6000.00,1.120000
"HAT-P-40 b",19.39157000,184.65923000,4.45724300000,,6080.00,2.206000
"WASP-33 b",17.93440000,371.86110000,1.21986983000,,7308.00,1.550000
"WASP-18 b",12.98002200,3270.47070000,0.94145181000,2392.00,6400.00,1.222000
"WASP-47 e",1.79000000,7.06000000,0.78957000000,1992.00,5476.00,1.144000
"TOI-1478 b",11.99360935,279.68899816,10.18021170000,,,
"TOI-2158 b",10.76062147,260.61929374,8.60077000000,1188.00,5673.00,1.410000
"TOI-4603 b",11.67975789,4096.80816623,7.24599000000,1677.00,6264.00,2.738000
"TOI-776 c",2.04700000,6.90000000,15.66532300000,420.00,3725.00,0.547000
"TOI-181 b",6.95590000,46.16870000,4.53200000000,895.10,4994.00,0.745000
"WASP-18 b",13.34991900,3305.43200000,0.94145260000,,6431.00,1.260000
"HATS-14 b",11.65736000,340.07810000,2.76676400000,,5408.00,0.930000
"WASP-163 b",13.47321800,594.34210000,1.60968840000,1638.00,5500.00,1.015000
"WASP-12 b",20.45642500,454.49690000,1.09142220000,2523.00,6250.00,1.619000
"WASP-104 b",12.74463300,403.00844000,1.75541370000,,5450.00,0.963000
"WASP-33 b",18.81991100,1042.48240000,1.21987016000,2723.00,7430.00,
"WASP-36 b",14.35872900,729.73768000,1.53736530000,,5900.00,0.951000
"K2-131 b",1.69000000,7.90000000,0.36930380000,2223.00,5120.00,0.759500
"HD 149026 b",9.11300000,116.95700000,2.87589110000,,6160.00,1.541000
"TOI-1601 b",14.19902343,387.00000000,5.33175000000,1493.97,5982.00,2.195000
"TOI-561 c",2.87800000,5.40000000,10.77900000000,,5455.00,0.849000
"HATS-66 b",15.81589900,1694.03390000,3.14143910000,1998.00,6626.00,1.841000
"HD 191939 b",3.39000000,10.40000000,8.88029000000,893.00,5348.00,0.940000
"K2-285 b",2.59000000,9.68000000,3.47174500000,1088.90,4975.00,0.787000
"K2-232 b",11.20900000,126.49634000,11.16845400000,1030.00,6154.00,1.161000
"WASP-41 b",13.45100000,292.39100000,3.05240100000,,5450.00,0.900000
"TOI-5153 b",11.88151954,1036.12060682,20.33003000000,906.00,6300.00,1.400000
"HAT-P-15 b",11.88154000,616.59020000,10.86350000000,,5568.00,1.070000
"TOI-1052 b",2.87000000,16.90000000,9.13970300000,1135.00,6146.00,1.264000
"HIP 116454 b",2.53000000,11.82000000,9.12050000000,690.00,5089.00,0.716000
"GPX-1 b",16.47720163,6261.21961790,1.74457900000,2300.00,7000.00,1.560000
"HATS-41 b",14.90797000,3082.95100000,4.19364900000,1710.00,6424.00,1.710000
"K2-19 d",1.11000000,10.00000000,2.50810000000,1142.00,5322.00,0.820000
"WASP-7 b",15.27786700,305.11680000,4.95464160000,1502.00,6400.00,1.466000
"WASP-173 A b",13.45080000,1172.79270000,1.38665318000,1880.00,5800.00,1.110000
"TOI-2145 b",12.41899699,1767.00000000,10.26112700000,1363.43,6200.00,2.750500
"TOI-5218 b",9.86000000,657.00000000,4.29145200000,783.00,4230.00,0.708000
"TOI-5205 b",11.60000000,343.00000000,1.63075700000,737.00,3430.00,0.394000
"WASP-176 b",16.86954500,271.74465000,3.89905200000,1721.00,5941.00,1.925000
"HATS-52 b",15.49083800,711.93920000,1.36665436000,1834.00,6010.00,1.046000
"L 98-59 d",1.62700000,1.64000000,7.45072900000,416.00,3415.00,0.315500
"WASP-72 b",14.23543000,459.58218000,2.21674210000,,6250.00,1.980000
"WASP-41 b",13.22662000,298.76020000,3.05240400000,1244.00,5545.00,0.870000
"K2-329 b",8.67576600,82.63580000,12.45512250000,650.00,5282.00,0.822000
"HATS-57 b",12.76705100,1000.21101000,2.35062100000,1413.40,5587.00,0.960000
"K2-32 e",1.21200000,2.10000000,4.34934000000,1066.00,5271.00,0.860000
"NGTS-24 b",13.60770257,165.27077164,3.46787960000,1499.00,5820.00,1.640000
"HD 202772 A b",17.31790500,323.23311000,3.30895800000,2132.00,6272.00,2.591000
"KELT-2 A b",14.41470000,483.71700000,4.11379120000,,6151.00,1.828000
"HD 63935 b",2.91575244,10.50000000,9.05880700000,825.22,5513.00,0.959800
"TOI-521 b",1.98000000,5.30000000,1.54285047000,794.00,3544.00,0.421000
"XO-4 b",14.42598300,491.68301000,4.12508280000,1630.00,6397.00,1.531000
"XO-3 b",13.98883200,3759.92890000,3.19152890000,1729.00,6429.00,1.409000
"HD 149026 b",8.12700000,114.80000000,2.87660000000,,6147.00,1.450000
"Kepler-19 b",2.20900000,6.10000000,9.28699000000,851.00,5541.00,0.859000
"LTT 3780 b",1.33200000,2.62000000,0.76844800000,892.00,3331.00,0.374000
"XO-1 b",13.51805400,293.67492000,3.94151280000,1210.00,5750.00,0.942000
"TOI-1723 b",3.29206019,10.40000000,13.72641000000,782.98,5743.00,1.085500
"HAT-P-41 b",22.97845000,378.21770000,2.69405000000,,6390.00,2.050000
"TOI-7510 d",10.34588919,245.61779293,48.92440000000,538.00,5820.00,1.020000
"GJ 341 b",0.88000000,4.00000000,7.57686000000,,3770.00,0.506600
"K2-19 b",7.00000000,32.40000000,7.92220000000,,5322.00,0.820000
"NGTS-1 b",14.90797000,258.07796000,2.64729800000,790.00,3916.00,0.573000
"K2-260 b",17.39636800,451.31860000,2.62666570000,1957.00,6367.00,1.690000
"Kepler-94 b",3.04500000,10.99663326,2.50805735200,,,
"XO-3 b",13.64135300,3718.61100000,3.19153285000,,6430.00,1.377000
"HD 5278 b",2.45000000,7.80000000,14.33915600000,943.00,6203.00,1.194000
"WASP-1 b",16.97042600,301.30284000,2.51994480000,,6110.00,1.517000
"TOI-674 b",5.25000000,23.60000000,1.97714300000,635.00,3514.00,0.420000
"TrES-3 b",14.97500000,607.03000000,1.30618581000,,5650.00,0.829000
"OGLE-TR-113 b",12.21781000,419.53560000,1.43247570000,,4750.00,0.770000
"TOI-201 c",11.13051784,4513.16337940,2800.00000000000,,,1.339000
"LHS 1140 b",1.43000000,6.65000000,24.73712000000,230.00,3131.00,0.186000
"KELT-14 b",19.53728700,408.09372000,1.71005660000,1970.00,5720.00,1.520000
"WASP-10 b",11.96000300,1004.34280000,3.09276160000,972.00,4675.00,0.703000
"HAT-P-26 b",7.06167000,22.24810000,4.23452000000,,5079.00,0.870000
"TOI-1820 b",12.77823800,731.00533610,4.86067400000,1375.00,5734.00,1.510000
"HR 858 d",2.00100000,7.10000000,11.23051100000,1061.00,6354.00,1.258000
"WASP-144 b",9.52765000,139.84520000,2.27831520000,1260.00,5200.00,0.810000
"TOI-1516 b",15.24421375,1004.33776612,2.05601400000,,6520.00,1.140000
"CoRoT-20 b",9.42000000,1347.54000000,9.24285000000,1002.00,5880.00,1.020000
"TOI-6383 A b",11.29000000,331.00000000,1.79058695000,745.00,3444.00,0.457000
"K2-3 c",1.69000000,3.30000000,24.64658200000,381.00,3835.00,0.600000
"TOI-1467 b",1.67599550,9.00000000,5.97199000000,506.07,3776.00,0.456500
"L 98-59 d",1.52100000,1.94000000,7.45072450000,416.00,3415.00,0.303000
"GJ 436 b",4.10000000,25.40000000,2.64389803000,,3416.00,0.455000
"WASP-39 b",14.23543000,88.99240000,4.06000000000,1120.00,5326.60,1.013420
"55 Cnc e",1.94700000,8.59000000,0.73654740000,,,0.980000
"TOI-1235 b",1.69400000,5.90000000,3.44471700000,775.00,3997.00,0.619000
"LTT 3780 b",1.35000000,2.34000000,0.76837700000,1000.00,3360.00,0.382000
"TOI-1431 b",16.70138124,991.62462984,2.65023700000,2370.00,7690.00,1.920000
"K2-29 b",11.20900000,194.82979000,3.25892630000,1076.00,5222.00,0.748000
"WASP-33 b",16.78000000,1303.00000000,1.21986690000,,7430.00,1.444000
"HD 106315 b",2.44000000,12.60000000,9.55237000000,1153.00,6327.00,1.296000
"TOI-1075 b",1.79100000,9.95000000,0.60473280000,1323.00,3875.00,0.581000
"HD 209458 b",14.24000000,200.22000000,3.52500000000,,6000.00,1.100000
"TOI-1468 b",1.40100000,3.04000000,1.88052010000,683.50,3376.00,0.371400
"WASP-117 b",11.44438900,87.75286300,10.02165000000,,6040.00,1.170000
"HAT-P-11 b",4.73000000,25.74300000,4.88781620000,878.00,4780.00,0.750000
"WASP-5 b",12.18400000,502.15000000,1.62842790000,1706.00,5700.00,1.029000
"WASP-5 b",13.04727600,497.40395000,1.62842460000,1732.00,5700.00,1.077000
"HD 89345 b",7.39794000,34.96130000,11.81430000000,1089.00,5576.00,1.747000
"CoRoT-1 b",16.58932000,359.14790000,1.50895570000,,5950.00,1.140000
"WASP-53 b",12.03846600,677.61356000,3.30984430000,1053.00,4953.00,0.798000
"TOI-1288 b",4.96846551,44.10000000,2.69982790000,1203.44,5388.00,0.958300
"LTT 3780 b",1.32500000,2.46000000,0.76837931000,903.00,3358.00,0.380000
"TOI-2152 A b",14.35870428,899.45439181,3.37735120000,1802.00,6630.00,1.612000
"TOI-2485 b",12.13932610,766.60211768,11.23479000000,1134.00,,1.720000
"WASP-99 b",12.33000000,883.53000000,5.75251000000,1480.00,6180.00,1.760000
"WASP-21 b",11.99363000,94.39551000,4.32251260000,,5800.00,1.060000
"TOI-1634 b",1.74900000,10.14000000,0.98934360000,920.00,3472.00,0.450000
"HD 235088 b",1.98200000,4.15000000,7.43413250000,,5075.00,0.772000
"Kepler-6 b",13.10332100,201.18639000,3.23470200000,1451.00,5647.00,1.261000
"TOI-1444 b",1.39700000,3.87000000,0.47026940000,,5430.00,0.907000
"TOI-4406 b",11.20898070,95.34852210,30.08364000000,904.00,6219.00,1.290000
"HAT-P-63 b",12.54284940,195.14664190,3.37772800000,1237.00,5400.00,0.966100
"TOI-163 b",16.69020100,387.75260000,4.23130600000,1669.00,6495.00,1.648000
"TOI-3693 b",12.59889431,324.18497514,9.08851600000,801.00,5321.00,0.791000
"TOI-1235 b",1.69000000,6.69000000,3.44471400000,,3997.00,0.619000
"WASP-97 b",12.67000000,419.52000000,2.07276000000,1555.00,5640.00,1.060000
"WASP-29 b",8.69818400,77.55052000,3.92271860000,970.00,,0.808000
"WASP-19 b",15.80469000,362.32620000,0.79000000000,2050.00,5503.00,1.028050
"GJ 367 b",0.69900000,0.63300000,0.32192250000,1365.00,3522.00,0.458000
"Kepler-435 b",22.30591000,270.15550000,8.60015360000,,6090.00,3.210000
"TOI-2154 b",16.28664896,292.40213444,3.82408010000,1580.00,6280.00,1.396000
"HAT-P-25 b",12.72221500,180.84527000,3.65281514000,1182.00,5519.00,0.919000
"HAT-P-7 b",16.42118500,571.77617000,2.20473040000,2194.00,6350.00,1.955000
"TOI-1181 b",16.19663940,377.00000000,2.10319365000,1942.12,6046.00,1.932200
"LTT 1445 A b",1.34000000,2.73000000,5.35876350000,431.00,,0.271000
"Kepler-7 b",18.48364100,143.97699000,4.88549220000,1619.00,5933.00,2.028000
"HIP 8152 b",2.53625843,8.90000000,10.75101400000,794.96,5618.00,0.960300
"WASP-6 b",13.71981600,153.51189000,3.36100239000,,5450.00,0.870000
